date,iso,country,status,note
2020-08-17 00:00:00+00,SWE,Sweden,Fully open,
2020-08-17 00:00:00+00,SWZ,Eswatini,Partially open,
2020-08-17 00:00:00+00,SXM,Sint Marteen,Partially open,
2020-08-17 00:00:00+00,SYC,Seychelles,Fully open,
2020-08-17 00:00:00+00,SYR,Syrian Arab Republic,Academic break,
2020-08-17 00:00:00+00,TCA,Turks and Caicos Island,Academic break,
2020-08-17 00:00:00+00,TCD,Chad,Academic break,
2020-08-17 00:00:00+00,TGO,Togo,Academic break,
2020-08-17 00:00:00+00,THA,Thailand,Fully open,
2020-08-17 00:00:00+00,TJK,Tajikistan,Fully open,
2020-08-17 00:00:00+00,TKL,Tokelau,Fully open,
2020-08-17 00:00:00+00,TKM,Turkmenistan,Academic break,
2020-08-17 00:00:00+00,TLS,Timor-Leste,Fully open,
2020-08-17 00:00:00+00,TON,Tonga,Fully open,
2020-08-17 00:00:00+00,TTO,Trinidad and Tobago,Academic break,
2020-08-17 00:00:00+00,TUN,Tunisia,Academic break,
2020-08-17 00:00:00+00,TUR,Turkey,Closed due to COVID-19,
2020-08-17 00:00:00+00,TUV,Tuvalu,Partially open,
2020-08-17 00:00:00+00,TZA,United Republic of Tanzania,Academic break,
2020-08-17 00:00:00+00,UGA,Uganda,Closed due to COVID-19,
2020-08-17 00:00:00+00,UKR,Ukraine,Academic break,
2020-08-17 00:00:00+00,URY,Uruguay,Academic break,
2020-08-17 00:00:00+00,USA,United States of America,Partially open,
2020-08-17 00:00:00+00,UZB,Uzbekistan,Academic break,
2020-08-17 00:00:00+00,VCT,Saint Vincent and the Grenadines,Academic break,
2020-08-17 00:00:00+00,VEN,Venezuela,Academic break,
2020-08-17 00:00:00+00,VGB,British Virgin Islands,Academic break,
2020-08-17 00:00:00+00,VNM,Viet Nam,Academic break,
2020-08-17 00:00:00+00,VUT,Vanuatu,Fully open,
2020-08-17 00:00:00+00,WSM,Samoa,Fully open,
2020-08-17 00:00:00+00,YEM,Yemen,Academic break,
2020-08-17 00:00:00+00,ZAF,South Africa,Closed due to COVID-19,
2020-08-17 00:00:00+00,ZMB,Zambia,Partially open,
2020-08-17 00:00:00+00,ZWE,Zimbabwe,Closed due to COVID-19,
2020-08-18 00:00:00+00,ABW,Aruba,Academic break,
2020-08-18 00:00:00+00,AFG,Afghanistan,Closed due to COVID-19,
2020-08-18 00:00:00+00,AGO,Angola,Closed due to COVID-19,
2020-08-18 00:00:00+00,AIA,Anguilla,Academic break,
2020-08-18 00:00:00+00,ALB,Albania,Academic break,
2020-08-18 00:00:00+00,AND,Andorra,Academic break,
2020-08-18 00:00:00+00,ARE,United Arab Emirates,Academic break,
2020-08-18 00:00:00+00,ARG,Argentina,Closed due to COVID-19,
2020-08-18 00:00:00+00,ARM,Armenia,Academic break,
2020-08-18 00:00:00+00,ATG,Antigua and Barbuda,Academic break,
2020-08-18 00:00:00+00,AUS,Australia,Partially open,
2020-08-18 00:00:00+00,AUT,Austria,Academic break,
2020-08-18 00:00:00+00,AZE,Azerbaijan,Academic break,
2020-08-18 00:00:00+00,BDI,Burundi,Academic break,
2020-08-18 00:00:00+00,BEL,Belgium,Academic break,
2020-08-18 00:00:00+00,BEN,Benin,Academic break,
2020-08-18 00:00:00+00,BFA,Burkina Faso,Academic break,
2020-08-18 00:00:00+00,BGD,Bangladesh,Closed due to COVID-19,
2020-08-18 00:00:00+00,BGR,Bulgaria,Academic break,
2020-08-18 00:00:00+00,BHR,Bahrain,Academic break,
2020-08-18 00:00:00+00,BHS,Bahamas,Academic break,
2020-08-18 00:00:00+00,BIH,Bosnia and Herzegovina,Academic break,
2020-08-18 00:00:00+00,BLR,Belarus,Academic break,
2020-08-18 00:00:00+00,BLZ,Belize,Academic break,
2020-08-18 00:00:00+00,BMU,Bermuda,Academic break,
2020-08-18 00:00:00+00,BOL,Bolivia (Plurinational State of),Closed due to COVID-19,
2020-08-18 00:00:00+00,BRA,Brazil,Closed due to COVID-19,
2020-08-18 00:00:00+00,BRB,Barbados,Academic break,
2020-08-18 00:00:00+00,BRN,Brunei Darussalam,Fully open,
2020-08-18 00:00:00+00,BTN,Bhutan,Closed due to COVID-19,
2020-08-18 00:00:00+00,BWA,Botswana,Fully open,
2020-08-18 00:00:00+00,CAF,Central African republic,Academic break,
2020-08-18 00:00:00+00,CAN,Canada,Academic break,
2020-08-18 00:00:00+00,CHE,Switzerland,Fully open,
2020-08-18 00:00:00+00,CHL,Chile,Closed due to COVID-19,
2020-08-18 00:00:00+00,CHN,China,Academic break,
2020-08-18 00:00:00+00,CIV,Cote d'Ivoire,Academic break,
2020-08-18 00:00:00+00,CMR,Cameroon,Academic break,
2020-08-18 00:00:00+00,COD,Democratic Republic of the Congo,Partially open,
2020-08-18 00:00:00+00,COG,Congo,Academic break,
2020-08-18 00:00:00+00,COK,Cook Islands,Fully open,
2020-08-18 00:00:00+00,COL,Colombia,Closed due to COVID-19,
2020-08-18 00:00:00+00,COM,Comoros,Academic break,
2020-08-18 00:00:00+00,CPV,Cabo Verde,Academic break,
2020-08-18 00:00:00+00,CRI,Costa Rica,Closed due to COVID-19,
2020-08-18 00:00:00+00,CUB,Cuba,Academic break,
2020-08-18 00:00:00+00,CUW,Curaçao,Academic break,
2020-08-18 00:00:00+00,CYM,Cayman Islands,Closed due to COVID-19,
2020-08-18 00:00:00+00,CYP,Cyprus,Academic break,
2020-08-18 00:00:00+00,CZE,Czechia,Academic break,
2020-08-18 00:00:00+00,DEU,Germany,Fully open,
2020-08-18 00:00:00+00,DJI,Djibouti,Academic break,
2020-08-18 00:00:00+00,DMA,Dominica,Academic break,
2020-08-18 00:00:00+00,DNK,Denmark,Fully open,
2020-08-18 00:00:00+00,DOM,Dominican Republic,Academic break,
2020-08-18 00:00:00+00,DZA,Algeria,Academic break,
2020-08-18 00:00:00+00,ECU,Ecuador,Academic break,
2020-08-18 00:00:00+00,EGY,Egypt,Academic break,
2020-08-18 00:00:00+00,ERI,Eritrea,Academic break,
2020-08-18 00:00:00+00,ESP,Spain,Academic break,
2020-08-18 00:00:00+00,EST,Estonia,Academic break,
2020-08-18 00:00:00+00,ETH,Ethiopia,Closed due to COVID-19,
2020-08-18 00:00:00+00,FIN,Finland,Fully open,
2020-08-18 00:00:00+00,FJI,Fiji,Fully open,
2020-08-18 00:00:00+00,FRA,France,Academic break,
2020-08-18 00:00:00+00,FRO,Faroe Islands,Fully open,
2020-08-18 00:00:00+00,FSM,Micronesia (Federated States of),Partially open,
2020-08-18 00:00:00+00,GAB,Gabon,Partially open,
2020-08-18 00:00:00+00,GBR,United Kingdom of Great Britain and Northern Ireland,Academic break,
2020-08-18 00:00:00+00,GEO,Georgia,Academic break,
2020-08-18 00:00:00+00,GHA,Ghana,Partially open,
2020-08-18 00:00:00+00,GIB,Gibraltar,Academic break,
2020-08-18 00:00:00+00,GIN,Guinea,Fully open,
2020-08-18 00:00:00+00,GMB,Gambia,Academic break,
2020-08-18 00:00:00+00,GNB,Guinea-Bissau,Academic break,
2020-08-18 00:00:00+00,GNQ,Equatorial Guinea,Academic break,
2020-08-18 00:00:00+00,GRC,Greece,Academic break,
2020-08-18 00:00:00+00,GRD,Grenada,Academic break,
2020-08-18 00:00:00+00,GRL,Greenland,Fully open,
2020-08-18 00:00:00+00,GTM,Guatemala,Closed due to COVID-19,
2020-08-18 00:00:00+00,GUY,Guyana,Academic break,
2020-08-18 00:00:00+00,HND,Honduras,Closed due to COVID-19,
2020-08-18 00:00:00+00,HRV,Croatia,Academic break,
2020-08-18 00:00:00+00,HTI,Haiti,Academic break,
2020-08-18 00:00:00+00,HUN,Hungary,Academic break,
2020-08-18 00:00:00+00,IDN,Indonesia,Closed due to COVID-19,
2020-08-18 00:00:00+00,IND,India,Closed due to COVID-19,
2020-08-18 00:00:00+00,IRL,Ireland,Academic break,
2020-08-18 00:00:00+00,IRN,Iran (Islamic Republic of),Academic break,
2020-08-18 00:00:00+00,IRQ,Iraq,Academic break,
2020-08-18 00:00:00+00,ISL,Iceland,Academic break,
2020-08-18 00:00:00+00,ISR,Israel,Academic break,
2020-08-18 00:00:00+00,ITA,Italy,Academic break,
2020-08-18 00:00:00+00,JAM,Jamaica,Academic break,
2020-08-18 00:00:00+00,JOR,Jordan,Academic break,
2020-08-18 00:00:00+00,JPN,Japan,Academic break,
2020-08-18 00:00:00+00,KAZ,Kazakhstan,Academic break,
2020-08-18 00:00:00+00,KEN,Kenya,Closed due to COVID-19,
2020-08-18 00:00:00+00,KGZ,Kyrgyzstan,Academic break,
2020-08-18 00:00:00+00,KHM,Cambodia,Academic break,
2020-08-18 00:00:00+00,KIR,Kiribati,Fully open,
2020-08-18 00:00:00+00,KNA,Saint Kitts and Nevis,Academic break,
2020-08-18 00:00:00+00,KOR,Republic of Korea,Fully open,
2020-08-18 00:00:00+00,KWT,Kuwait,Academic break,
2020-08-18 00:00:00+00,LAO,Lao PDR,Academic break,
2020-08-18 00:00:00+00,LBN,Lebanon,Academic break,
2020-08-18 00:00:00+00,LBR,Liberia,Partially open,
2020-08-18 00:00:00+00,LBY,Libya,Academic break,
2020-08-18 00:00:00+00,LCA,Saint Lucia,Academic break,
2020-08-18 00:00:00+00,LIE,Liechtenstein,Fully open,
2020-08-18 00:00:00+00,LKA,Sri Lanka,Fully open,
2020-08-18 00:00:00+00,LSO,Lesotho,Partially open,
2020-08-18 00:00:00+00,LTU,Lithuania,Academic break,
2020-08-18 00:00:00+00,LUX,Luxembourg,Fully open,
2020-08-18 00:00:00+00,LVA,Latvia,Academic break,
2020-08-18 00:00:00+00,MAR,Morocco,Academic break,
2020-08-18 00:00:00+00,MCO,Monaco,Academic break,
2020-08-18 00:00:00+00,MDA,Republic of Moldova,Academic break,
2020-08-18 00:00:00+00,MDG,Madagascar,Academic break,
2020-08-18 00:00:00+00,MDV,Maldives,Closed due to COVID-19,
2020-08-18 00:00:00+00,MEX,Mexico,Academic break,
2020-08-18 00:00:00+00,MHL,Marshall Islands,Partially open,
2020-08-18 00:00:00+00,MKD,North Macedonia,Academic break,
2020-08-18 00:00:00+00,MLI,Mali,Academic break,
2020-08-18 00:00:00+00,MLT,Malta,Academic break,
2020-08-18 00:00:00+00,MMR,Myanmar,Partially open,
2020-08-18 00:00:00+00,MNE,Montenegro,Academic break,
2020-08-18 00:00:00+00,MNG,Mongolia,Academic break,
2020-08-18 00:00:00+00,MOZ,Mozambique,Closed due to COVID-19,
2020-08-18 00:00:00+00,MRT,Mauritania,Academic break,
2020-08-18 00:00:00+00,MSR,Montserrat,Academic break,
2020-08-18 00:00:00+00,MUS,Mauritius,Partially open,
2020-08-18 00:00:00+00,MWI,Malawi,Academic break,
2020-08-18 00:00:00+00,MYS,Malaysia,Fully open,
2020-08-18 00:00:00+00,NAM,Namibia,Closed due to COVID-19,
2020-08-18 00:00:00+00,NER,Niger,Academic break,
2020-08-18 00:00:00+00,NGA,Nigeria,Academic break,
2020-08-18 00:00:00+00,NIC,Nicaragua,Fully open,
2020-08-18 00:00:00+00,NIU,Niue,Fully open,
2020-08-18 00:00:00+00,NLD,Netherlands,Fully open,
2020-08-18 00:00:00+00,NOR,Norway,Fully open,
2020-08-18 00:00:00+00,NPL,Nepal,Closed due to COVID-19,
2020-08-18 00:00:00+00,NRU,Nauru,Fully open,
2020-08-18 00:00:00+00,NZL,New Zealand,Partially open,
2020-08-18 00:00:00+00,OMN,Oman,Academic break,
2020-08-18 00:00:00+00,PAK,Pakistan,Closed due to COVID-19,
2020-08-18 00:00:00+00,PAN,Panama,Closed due to COVID-19,
2020-08-18 00:00:00+00,PER,Peru,Partially open,
